id_publicacao,itens_apriori
"📢 📢 Atenção estudantes de graduação da UFSCar: tem oportunidade na área! Está aberto o processo seletivo para o projeto “Oficinas Artístico-Culturais: Diálogos, Pertencimento e Diversidade nos 55 anos da UFSCar”. Os projetos poderão ser propostos por estudantes dos quatro campi da UFSCar. As pessoas selecionadas receberão bolsa de extensão no valor de R$ 700,00 mensais para a oferta da oficina, por período que variará conforme a duração da atividade. O edital com as informações detalhadas sobre o processo seletivo está disponível no Portal UFSCar.

📝 As inscrições podem ser feitas até o dia 8 de junho, via formulário eletrônico (disponível no edital).

#ufscar #pertencimento #oficina","formato:imagem, engajamento:medio, alcance:baixo"
"🦟🌱 Do coração da Amazônia para o futuro da agricultura sustentável.
Pesquisadores da UFSCar estão desvendando a diversidade das vespas parasitoides no interior do Amazonas — insetos fundamentais para o controle biológico natural de pragas, especialmente em lavouras de mandioca, cultivo essencial para a subsistência no Norte do Brasil.

Em uma região ainda pouco explorada pela ciência, o estudo busca compreender o papel dessas vespas na floresta e na lavoura, abrindo caminhos para a conservação da biodiversidade e para alternativas mais sustentáveis à agricultura convencional.

🌿 Conhecer para preservar.
🌍 Valorizar a Amazônia é valorizar o Brasil.

Para saber mais, acesse a matéria completa no portal da UFSCar, em ufscar.br 

#CiênciaBrasileira #UFSCar #PesquisasDaAmazônia #Ecologia #ControleBiológico #VespasParasitoides #Mandioca #Biodiversidade #Himenópteros #GabrielaHerrera #CiênciaNaFloresta","formato:imagem, engajamento:medio, alcance:medio"
"🌱 🌏 A UFSCar, a partir de uma ação do  grupo de trabalho temático ""Biodiversidade para o Futuro"" do Instituto de Estudos Avançados e Estratégicos (IEAE), da UFSCar, participa do projeto BioFuturo na Cidade. Uma iniciativa que propõe gerar mudanças e produzir conhecimentos acerca da biodiversidade e serviços ecossistêmicos das áreas verdes urbanas nas cidades. Inicialmente, o projeto está sendo desenvolvido nos municípios de Araras, Campina do Monte Alegre, São Carlos e Sorocaba.

No dia 17 de maio, o Parque do Bicão, em São Carlos, foi o local das atividades. Confira no vídeo! Neste sábado, dia 24, o @biofuturonacidade vai estar em Araras, no Parque Ecológico Municipal de Araras, das 8h às 12h. Participe! Saiba mais sobre o projeto no @biofuturonacidade.","formato:reel, engajamento:alto, alcance:baixo"
"O projeto “Enfrentamento a Iniquidades no SUS”, vinculado ao Programa de Pós-Graduação em Gestão da Clínica (PPGGC) da UFSCar, realiza a partir da segunda-feira, 26 de maio, seu segundo seminário de pesquisa, aberto às pessoas interessadas. O evento tratará do conceito de equidade em saúde e de contextos específicos relacionados à violência de gênero, raça e, também, na saúde mental, com participação de pesquisadoras e pesquisadores da UFSCar e outras instituições, além de gestores e profissionais de saúde e de comunicação.

No dia 26, a partir das 19 horas, no auditório do Núcleo de Apoio à Pesquisa (NAP), na área Sul do Campus São Carlos, acontece a mesa “A Equidade em Saúde no SUS e a Saúde Mental na Atenção Primária: quais caminhos?”, que reunirá as pesquisadoras Cinira Magali Fortuna e Sabrina Helena Ferigato. O seminário terá outras atividades em junho.

Confira a programação e o link para inscrição no site do ICC: www.icc.ufscar.br. 

#ciência #saúde #SUS #equidade #UFSCar","formato:imagem, engajamento:medio, alcance:medio"
"🌊 Menos peixes, menos vida, menos futuro.

Um estudo publicado na Nature Ecology and Evolution revela que, em apenas 20 anos, a biodiversidade aquática no alto rio Paraná encolheu — em tamanho e valor. 🐟

A intensificação da agricultura, o desmatamento e a presença de espécies invasoras estão substituindo peixes nativos como o dourado e o pintado, essenciais para o equilíbrio dos ecossistemas e a renda de comunidades ribeirinhas. O resultado? Rios empobrecidos, pesca em queda e insegurança alimentar.

⚠️ Precisamos agir agora: restaurar matas ciliares, promover práticas agrícolas sustentáveis e valorizar a pesca artesanal. Proteger os rios é proteger quem deles depende. 🌱💧

Para saber mais, acesse a matéria completa no portal da UFSCar, em ufscar.br

#Biodiversidade #PeixesNativos #RiosBrasileiros #Conservação #PescaSustentável #Ecossistemas #CiênciaUFSCar

(Foto: Celso Ikedo)","formato:imagem, engajamento:baixo, alcance:baixo"
"Uma vez UFSCar, sempre UFSCar!

Felipe Noronha é biólogo egresso do curso de Ciências Biológicas da UFSCar. Ingressou em 2004 e conta como foi marcante a sua experiência ao chegar em uma nova cidade, morar em república e estabelecer uma nova dinâmica na sua vida.

O ambiente multidisciplinar da UFSCar proporcionou que conhecesse pessoas incríveis em ambientes livres, impactando na sua formação pessoal.

Ele também lembra de um projeto de extensão que participou, realizado na Serra dos Órgãos, no Rio de Janeiro, de Ecologia Vegetal, e a repercussão dessa experiência de vivenciar o exercício de pesquisador para muito além dos conteúdos de sala de aula.

“Essa base muito sólida que a UFSCar traz de conhecimento, de pesquisa é essencial para a formação de um bom profissional, para que ele possa ter segurança e autonomia para se encaixar no mercado de trabalho de formas diversas e muitas vezes pouco convencionais”, comentou Felipe.

📲 cadastre-se na Alumni UFSCar e faça parte dessa rede que conecta histórias, conquistas e oportunidades! 

🌐 acesse alumni.ufscar.br

Uma vez UFSCar, sempre UFSCar! #SouAlumniUFSCar #ufscar","formato:reel, engajamento:alto, alcance:baixo"
"Quem aqui estuda no Campus Araras da UFSCar?! 👀

#ufscar #universidadepublica #faculdade #araras #sisu #enem","formato:reel, engajamento:alto, alcance:alto"
"🧠💙 Você cuida de alguém com câncer, mas não tem formação específica para isso? Sua experiência pode contribuir para uma pesquisa importante da UFSCar!

A pesquisa busca entender as habilidades emocionais de cuidadores(as) informais de pacientes oncológicos — familiares ou membros da rede de apoio — e como lidam com os desafios emocionais do cuidado.

A participação é voluntária, anônima e pode ser feita online ou presencialmente, em São Carlos/SP.

📩 Interessados podem entrar em contato com a pesquisadora Melissa Sueros Torres:
✉️ melissa.sueros@estudante.ufscar.br
📱 WhatsApp: +51 940 509 946

🔍 Vamos juntos entender melhor o impacto emocional de quem cuida de alguém que enfrenta o câncer.
📚 Estudo aprovado pelo Comitê de Ética da UFSCar e com apoio da Fapesp.

 Saiba mais no portal da UFSCar, em ufscar.br! 

#PesquisaUFSCar #Psicologia #CuidadoOncológico #InteligênciaEmocional #Cuidadores #UFSCar #Fapesp","formato:imagem, engajamento:baixo, alcance:baixo"
"🧸💉 Brincar também é cuidado!

Pesquisa de mestrado da Enfermagem da UFSCar destacou a importância da atuação do técnico de enfermagem na brinquedoteca hospitalar, como parte essencial do cuidado à criança hospitalizada no HU-UFSCar. Um dos estudos gerados a partir do projeto, realizado por Gabriele Petruccelli com orientação da profa. Monika Wernet, recebeu menção honrosa no III Simpósio Internacional da ABBri! 👏

O trabalho aponta a necessidade de fortalecer o uso intencional e consciente do brincar nos hospitais, promovendo o cuidado humanizado e reconhecendo a brinquedoteca como espaço essencial — da criança e dos profissionais que cuidam dela.

📚 O estudo será publicado em revistas científicas e reforça o papel transformador da Enfermagem no ambiente hospitalar.

Saiba mais no portal da UFSCar, em ufscar.br! 

#UFSCar #EnfermagemUFSCar #BrinquedotecaHospitalar #HumanizaçãoDaSaúde #PesquisaCientífica #EnfermagemPediátrica #CuidadoQueTransforma #ABBri #HU_UFSCar #SaúdeInfantil","formato:imagem, engajamento:medio, alcance:medio"
"Mas e aí, como eu entro na UFSCar? Se você também tem essa dúvida, vem ver esse vídeo que a Giovanna Consorti (@giconsorti) fez pra te ajudar! A Giovanna é estudante de Turismo e bolsista do projeto UFSCar + Escola. 

E se liga: as inscrições pro Enem 2025 começam dia 26 de maio e seguem até o dia 6 de junho! Não dá bobeira! 

Ficou alguma dúvida? Pode perguntar aqui nos comentários que a gente te ajuda! 

#ufscar #universidadepública #vidauniversitária #EnsinoSuperior #enem #sisu","formato:reel, engajamento:alto, alcance:alto"
"O ""Você na UFSCar"", projeto do Instituto da Cultura Científica da UFSCar, que recebe estudantes de Ensino Médio e anos finais do Ensino Fundamental em visitas guiadas aos campi da UFSCar, segue a todo vapor.  Nesta semana, estudantes de São Carlos, das escolas estaduais Professor Arlindo Bittencourt e Orlando Peres visitaram o projeto Trilhas da Natureza, o Laboratório de Hidrobiologia, o Departamento de Química e o Laboratório de Biodiversidade Molecular e Conservação.

O Campus Sorocaba recebeu estudantes das escolas estaduais Antônio Padilha, Professora Ana Cecília Martins e Antônio Vieira Campos no Laboratório de Pedagogia, Departamento de Economia, no Jardim das Abelhas, Departamento de Física, Química e Matemática, dentre outros. Confira como foram as atividades. Semana que vem tem mais!

#vocenaufscar #extensao #ufscar","formato:reel, engajamento:baixo, alcance:medio"
"A EdUFSCar estará na Praça da XV em São Carlos durante esse final de semana, juntamente com o evento Pint of Science. No sábado, dia 17, as 10 às 17h30; e no domingo, dia 18, das 13 às 21 horas. Estarão disponíveis títulos de diversas editoras com descontos, e haverá sorteio de livros. Participe!

#ufscar #edufscar #livros #pintofscience","formato:reel, engajamento:medio, alcance:baixo"
"E se sua jornada na UFSCar fosse o ponto de partida para empreender e transformar ideias em projetos com impacto real?

No vídeo completo disponível na plataforma Alumni UFSCar, Francisco Toledo, egresso do curso de Engenharia de Produção da UFSCar e CEO da iTeleport, conta como a Universidade foi essencial em sua trajetória empreendedora — incluindo a criação do projeto Peruaçu 3D, que virou destaque até no Fantástico! Já o Prof.  Dr. Daniel Braatz, diretor da Agência de Inovação da UFSCar, fala sobre a importância de ambientes que incentivam a inovação e de manter viva essa conexão com a Universidade.

Assista ao vídeo completo em alumni.ufscar.br — uma produção em parceria com a Agência de Inovação UFSCar, Rádio UFSCar e Alumni UFSCar.

#ufscar #alumni #inovacao","formato:reel, engajamento:baixo, alcance:baixo"
"🍄✨ Um dia para ver o que normalmente passa despercebido!

No dia 5 de abril, aconteceu a 4ª edição da Corrida Micológica no Campus Lagoa do Sino da UFSCar — uma atividade de extensão que transforma a natureza em sala de aula e convida o público a explorar o universo dos fungos. 🌿🔬

Nada de corrida contra o tempo: a proposta é caminhar, observar e se encantar com os macrofungos encontrados na mata ciliar do Rio Guareí, em Angatuba (SP). Foram mais de 50 espécies identificadas.

Organizada por docentes e pesquisadores do LEMic/UFSCar, com apoio do Grupo EcoRoad, a iniciativa une ciência, educação ambiental e encantamento pela biodiversidade local.

Saiba mais: lemic.ufscar.br e ufscar.br.

#CorridaMicológica #Micologia #Fungos #LEMicUFSCar #ExtensãoUniversitária #CiênciaNaNatureza #UFSCar #Biodiversidade 

(Fotos: LEMic-UFSCar)","formato:carrossel, engajamento:alto, alcance:alto"
"🍻🔬 Ciência em ambiente descontraído? Temos!

Entre os dias 19 e 21 de maio, acontece o Pint of Science 2025, o maior festival de divulgação científica em bares, cafés, praças e outros espaços informais. E este ano é ainda mais especial: celebramos 10 anos de evento no Brasil, que hoje lidera no mundo em número de cidades participantes! 🇧🇷🌎

A UFSCar marca presença com programação em São Carlos, Araras, Sorocaba e Lagoa do Sino, reunindo pesquisadores da Universidade para bate-papos acessíveis e gratuitos com o público.

Vem conversar sobre ciência com a gente — sem formalidade, sem inscrição, e com muita troca de ideias! 💬🍺

➡️ Confira a programação completa: https://pintofscience.com.br

Para mais informações, acesse a matéria no portal da UFSCar, em ufscar.br.

#PintOfScience2025 #DivulgaçãoCientífica #UFSCar #CiênciaParaTodos #CiênciaNoBar #PintBR10Anos #PintOfScience","formato:imagem, engajamento:medio, alcance:medio"
"UFSCar Relevante: No dia 28 de maio, a UFSCar realiza o primeiro da série de debates previstos para acontecer ao longo de todo o ano no escopo das celebrações de 55 anos da Instituição. Destacando o programa ""UFSCar Relevante"", um dos oito programas orientadores da atuação da Administração Superior da UFSCar para o período 2025-2028, a mesa terá o tema ""Experiências e resistências para inclusão epistêmica e uma Ciência antirracista"", com a participação de Putira Sacuena, Givânia Maria da Silva e Juarez Furtado. A mediação será da jornalista Mariana Pezzo, Diretora do Instituto da Cultura Científica (ICC), e a Pró-Reitora de Assuntos Comunitários e Estudantis, Sabrina Ferigato, participará como comentadora.

🗣️🗓️O debate ""UFSCar Relevante: Experiências e resistências para inclusão epistêmica e uma ciência antirracista"" acontece no dia 28 de maio a partir das 14 horas, no auditório do edifício Sérgio Mascarenhas, que abriga os institutos da Cultura Científica (ICC) e de Estudos Avançados e Estratégicos (IEAE) e fica na área Norte do Campus São Carlos, atrás da Rádio UFSCar. A participação é aberta a todas as pessoas interessadas. Haverá também transmissão ao vivo no canal UFSCar Oficial no Youtube.","formato:imagem, engajamento:medio, alcance:medio"
"A Universidade Federal de São Carlos (UFSCar) marcou presença na V Feira Nacional da Reforma Agrária, realizada entre os dias 8 e 11 de maio no Parque da Água Branca, em São Paulo. O evento reuniu milhares de pessoas e celebrou a produção da agricultura familiar e camponesa, promovida pelo Movimento dos Trabalhadores Rurais Sem Terra (MST).

Durante os quatro dias de feira, a UFSCar apresentou ao público alguns dos seus projetos que fomentam o desenvolvimento da agricultura familiar e a promoção social no campo, por exemplo: Programa Mais Gestão Sudeste; Profor-EXT; Gir Leiteiro; Pronera; Projeto Sementes; Projeto Transição Tropical; e a Fazenda Escola Lagoa do Sino.

A feira foi uma oportunidade de apresentar para a sociedade as importantes contribuições que a UFSCar vem promovendo em parceria com o poder público, com a iniciativa privada e os movimentos sociais. 
___
Ficha técnica:
Imagens e direção: Tiago Santi

#UFSCar #FeiraDaReformaAgrária #FeiraMST #ReformaAgrária #AgriculturaFamiliar #MST #ExtensãoUniversitária #MaisGestão #Pronera #ProjetoSementes #GirLeiteiro #ProforEXT #TransiçãoTropical  #FELS #LagoaDoSino","formato:reel, engajamento:desconhecido, alcance:desconhecido"
"📚✨ Já está disponível, de forma gratuita, o e-book ""Inovação, produção científica e políticas de Educação Especial"", organizado pelo Laboratório de Política e Gestão da Educação Especial (LPGEEs/IFSP)!

A obra reúne nove artigos que abordam temas como acessibilidade, tecnologias assistivas, altas habilidades e políticas públicas na Educação Especial. Tudo isso com a participação de docentes e egressos do PPGEEs/UFSCar, fortalecendo a conexão entre produção científica e prática educacional 💡🎓

📘 A coletânea será lançada oficialmente durante o III Simpósio de Política e Gestão da Educação Especial (SPGEEs), que acontece de 9 a 11 de outubro, em formato remoto.

🔗 Acesse gratuitamente pelo site da Pedro & João Editores (https://encr.pw/OFedo).

📍Mais informações no site do LPGEEs/IFSP (https://lpgees.vercel.app/).

Para acessar a matéria completa, visite o portal da UFSCar, em ufscar.br!

#EducaçãoEspecial #Inclusão #PolíticasEducacionais #UFSCar #IFSP #PPGEEs #Lançamento #EbookGratuito #TecnologiaAssistiva #AcessibilidadeNaEducação #SPGEEs","formato:imagem, engajamento:medio, alcance:baixo"
"✨ Pertencimento! ✨ Em comemoração aos seus 55 anos, a UFSCar lança projeto de valorização do pertencimento e da diversidade. “Oficinas Artístico-Culturais: Diálogos, Pertencimento e Diversidade nos 55 anos da UFSCar”, é o tema da iniciativa que será realizada por meio de oficinas e intervenções artístico-culturais de revitalização dos espaços comuns da UFSCar, propostas por estudantes, com o intuito de estimular a convivência, o pertencimento, a valorização da diversidade e a expressão criativa da comunidade universitária. 

Os projetos poderão ser propostos por estudantes dos quatro campi da UFSCar. As pessoas selecionadas receberão bolsa de extensão para a oferta da oficina, por período que variará conforme a duração da atividade. O edital com as informações detalhadas sobre o processo seletivo será publicado nas próximas semanas nos canais oficiais de comunicação da UFSCar.  Leia mais no portal Gestão UFSCar: www.gestao.ufscar.br. 

#ufscar #pertencimento #oficina","formato:imagem, engajamento:medio, alcance:baixo"
"🔍🧒💬 Como a obesidade pode afetar a dor e a qualidade de vida das crianças?

O Departamento de Fisioterapia da UFSCar está realizando uma pesquisa com crianças de 8 a 11 anos, com ou sem obesidade, para entender os impactos dessa condição na percepção da dor, funcionalidade e bem-estar infantil.

👩‍⚕️ A avaliação é gratuita e inclui:
✔️ Exames físicos e sensoriais
✔️ Análise da composição corporal
✔️ Questionários com os responsáveis
✔️ Acompanhamento com equipe especializada
✔️ Entrega de relatório com informações valiosas sobre a saúde da criança

📍 Crianças devem residir em São Carlos (SP)
🕒 Comparecer com jejum de 2h
📲 Inscrições até agosto pelo WhatsApp: (16) 99740-2583

Participe e contribua com uma causa essencial para a promoção da saúde infantil! 🌱

Para saber mais, acesse a matéria completa no portal da UFSCar, em ufscar.br!

#PesquisaUFSCar #SaúdeInfantil #ObesidadeInfantil #DorCrônica #QualidadeDeVida #FisioterapiaUFSCar #Crianças #BemEstarInfantil #PesquisaCientífica #UFSCar","formato:imagem, engajamento:baixo, alcance:baixo"
"Gabriela Marcurio, doutoranda do Programa de Pós-graduação em Antropologia Social da UFSCar - @ufscar.ppgas - lança seu livro ""A máquina do terror: a luta das pessoas atingidas pelo desastre da Samarco em Mariana"" no evento ""Socialização das pesquisas do CECH: a produção de pesquisadoras na antropologia e na filosofia"", que acontece nesta quarta-feira, dia 14/05, no Auditório 1 da Biblioteca Comunitária (BCo), área Norte do Campus São Carlos. Prestigie!

Mais informações e programação completa do evento em www.ufscar.br, na Agenda de Eventos.

#ufscar #antropologiasocial #evento #EdUFSCar","formato:reel, engajamento:medio, alcance:baixo"
"Você na UFSCar! O Instituto da Cultura Científica da UFSCar deu início na última semana ao projeto Você na UFSCar. Uma iniciativa que recebe estudantes de Ensino Médio e anos finais do Ensino Fundamental em visitas guiadas aos campi da UFSCar. A programação inclui atividades em laboratórios e departamentos de diversas áreas do conhecimento, informações sobre o ingresso na universidade e sobre a permanência estudantil, além de depoimentos de egressos sobre suas experiências no mercado de trabalho e na pesquisa. Confira como foi a primeira semana de visitas no Campus São Carlos. 

#vocenaufscar #extensao #ufscar","formato:reel, engajamento:medio, alcance:baixo"
"🧠✨ Estão abertas as inscrições para o curso online e gratuito ""EnvelheCiência: Formação para educadores no tema do envelhecimento e demências"", oferecido pela UFSCar no Portal de Cursos Abertos (PoCA)! 📚💻

Com 35h de duração e no formato auto-instrucional, o curso busca capacitar educadores para trabalhar o tema do envelhecimento nas escolas, com foco em saúde cerebral, bem-estar e prevenção de demências.

👥 Voltado a quem quer construir uma sociedade mais inclusiva e informada sobre o ciclo da vida, o curso traz reflexões sobre o envelhecimento ativo e os desafios das demências.

✅ Acesse o PoCA: https://cursos.poca.ufscar.br
🎓 Com certificado de conclusão!
📅 Educadores da rede estadual de SP que quiserem certificação homologada pela SEDUC devem concluir o curso até 09/06/2025 e seguir as orientações específicas disponíveis no ambiente virtual.

📩 Dúvidas? Escreva para: envelheciencia@ufscar.br
📲 Siga o projeto: @envelheciencia_ufscar

Visite o portal da UFSCar, em ufscar.br!

#EnvelheCiência #UFSCar #CursosOnline #Educação #Envelhecimento #Demência #SaúdeCerebral #FormaçãoDeEducadores","formato:imagem, engajamento:medio, alcance:medio"
"Sara Munhoz, doutora em Antropologia pelo Programa de Pós-graduação em Antropologia Social da UFSCar - @ufscar.ppgas - lança seu livro ""A Paixão do Acesso: uma etnografia das ferramentas digitais e da jurisprudência do Superior Tribunal de Justiça"" no evento ""Socialização das pesquisas do CECH: a produção de pesquisadoras na antropologia e na filosofia"", que acontece nesta quarta-feira, dia 14/05, no Auditório 1 da Biblioteca Comunitária (BCo), área Norte do Campus São Carlos. Prestigie!

Mais informações e programação completa do evento em www.ufscar.br, na Agenda de Eventos.

#ufscar #antropologiasocial #evento #EdUFSCar","formato:reel, engajamento:medio, alcance:medio"
"A Reitoria informa que a UFSCar aplicará as regras de Transição para Aceleração por Capacitação e Progressão por Mérito para técnicos-administrativos em educação (TAEs) definidas na Medida Provisória 1.286/2024, seguindo o que foi pactuado pela Comissão Nacional de Supervisão do Plano de Carreira dos Cargos Técnico-administrativos em Educação (CNSC) e também com base em argumentos e procedimentos construídos coletivamente pelo Fórum dos Pró-Reitores de Gestão de Pessoas da Andifes (Forgepe/Andifes).

A Medida Provisória 1.286/2024 regulamenta uma série de alterações significativas nas carreiras do Serviço Público. Ela cria novas carreiras; formaliza alterações na remuneração de servidores e empregados públicos do Poder Executivo federal; reestrutura cargos e carreiras de Técnicos-Administrativos em Educação (TAEs), docentes do Magistério Superior e Docentes do Ensino Básico, Técnico e Tecnológico (EBTT); padroniza e unifica regras de incorporação de gratificações por desempenho; permite a transformação de cargos efetivos vagos em outros cargos efetivos e; encaminha outras providências administrativas.

Em análise feita conjuntamente com a Pró-Reitoria de Gestão de Pessoas (ProGPe) na última quinta-feira, 8 de maio, a Administração Superior deliberou que a universidade adotará as medidas, independentemente da regulamentação do Ministério da Gestão e da Inovação em Serviços Públicos (MGI). A ProGPe avaliará como o processo de aplicação das regras será realizado, a partir de um alinhamento com a rede de Instituições Federais de Educação Superior (IFES) a partir da Andifes. Assim que possível, informaremos a categoria sobre a organização do trabalho e respectivos prazos.

#ufscar #servidorpublico","formato:imagem, engajamento:medio, alcance:alto"
"📢 Cursos de idiomas no  Instituto de Línguas (IL) da UFSCar! 

* Espanhol e Inglês: apenas para a comunidade interna da UFSCar (discentes e servidores docentes e técnico-administrativos);
* Libras e Português para estrangeiros: abertos também para a comunidade externa

📌 Inscrições: 

- 12 a 14 de maio para quem já é aluno do IL e foi aprovado no curso realizado no 2º semestre de 2024; 
- 19 a 21 de maio para novas matrículas. 

👀 Edital completo e mais informações em  www.institutodelinguas.ufscar.br, no Menu esquerdo: Cursos Sequenciais IL.

@institutodelinguasufscar

#idiomas #cursogratuito #ufscar","formato:imagem, engajamento:baixo, alcance:medio"
"Já conhece nosso campus caçula? 😍

Campus Lagoa do Sino da UFSCar 

#ufscar #lagoadosino #UniversidadePública #EnsinoSuperior","formato:reel, engajamento:alto, alcance:alto"
"A exposição “Impressões”, de Édison Cordano, está em cartaz na Biblioteca Comunitária da UFSCar até o dia 30 de maio. E essa história tem um detalhe especial: Édison é egresso da UFSCar e descobriu o espaço de exposições da BCo UFSCar por meio de uma divulgação feita na Plataforma Alumni UFSCar — uma parceria entre a BCo UFSCar e a Alumni UFSCar (alumni.ufscar.br) que tem aberto portas para que integrantes da comunidade compartilhem sua arte com o público.

Com obras que transitam pelo universo do surrealismo, a exposição provoca o olhar e convida à imaginação — um reflexo da criatividade e das múltiplas expressões que nascem na nossa comunidade.

Uma vez UFSCar, sempre UFSCar!

#ufscar #alumni #exposição #artesplasticas","formato:reel, engajamento:alto, alcance:baixo"
"Cientistas da UFSCar desenvolveram um spray capaz de melhorar a eficiência de filtros de ar. A solução utiliza nanofibras criadas por eletrofiação e depois fragmentadas. Em laboratório, ao ser aplicada sobre o meio filtrante, ela reteve até 99% de partículas, inclusive algumas que normalmente não são retidas pelos filtros. O projeto de pesquisa foi conduzido por Paulo Augusto Marques Chagas, durante seu pós-doutorado no Departamento de Engenharia Química. Um artigo sobre a pesquisa foi publicado na revista Separation and Purification Technology, e um pedido de patente foi registrado com licenciamento para a InNano Tecnologia, empresa-filha da UFSCar fundada pelo próprio pesquisador, com apoio da Agência de Inovação da Universidade.

Reportagem do Portal UFSCar.

Apresentação: Tiago Marconi
Câmera e edição: Mario Gonçalves Neto
Som: Lucas Stefanuto
Arte da capa: Henrique Matheus 
Direção: Mario Gonçalves Neto e Tiago Marconi
Roteiro: Adriana Arruda, Mario Gonçalves Neto e Tiago Marconi
Idealização e produção: Carla Augusta

#ciência #tecnologia #nanotecnología #nanofibra #química #filtro","formato:reel, engajamento:desconhecido, alcance:desconhecido"
"Hoje, 7 de maio, a UFSCar realizou sua Aula Magna 2025, com a participação de Petronilha Gonçalves e Silva e Conceição Evaristo. 

A atividade propôs reflexões sobre formação universitária, relações étnico-raciais e a reconstrução da esperança como base para a transformação social.

A programação também contou com a apresentação da Aya Cia de Dança. Confira no vídeo como foi!

—
Ficha técnica
Reportagem: Adriana Arruda
Imagens: Adriana Arruda, Agnes Arato e Fabricio Mazocco
Edição: Fabricio Mazocco
Direção: Agnes Arato

#UFSCar #AulaMagna2025 #UniversidadePública #TransformaçãoSocial #Diversidade #Inclusão","formato:reel, engajamento:alto, alcance:medio"
"A UFSCar marcou presença na Agrishow 2025!

Durante o evento, foram apresentados os projetos desenvolvidos em parceria com o Ministério do Desenvolvimento Agrário e Agricultura Familiar, reforçando nosso compromisso com a inovação, a sustentabilidade e o fortalecimento da agricultura familiar no Brasil.

Os projetos buscam unir ciência, tecnologia e participação social para transformar realidades no campo, promovendo desenvolvimento com inclusão social. 

Foi um espaço importante para troca de experiências, fortalecimento de redes e valorização da extensão universitária! 

-
Ficha técnica:
Imagens e entrevistas: Maria Alice Pezzoni
Direção e edição: Tiago Santi

#UFSCarNaAgrishow #ExtensãoUniversitária #AgriculturaFamiliar #InovaçãoNoCampo #DesenvolvimentoRural #Agrishow2025","formato:reel, engajamento:desconhecido, alcance:desconhecido"
"🎓📚 Você é universitário(a) e quer contribuir com a ciência? Participe de uma pesquisa da UFSCar sobre estratégias metacognitivas — formas de pensar sobre o próprio aprendizado e melhorar o desempenho acadêmico!
🧠 A pesquisa é voltada para estudantes de graduação, especialização, mestrado ou doutorado, de qualquer Instituição de Ensino Superior no Brasil, com idade entre 18 e 60 anos.
💻 A participação é simples: basta responder a um questionário online (leva cerca de 20 minutos!) 👉 https://bit.ly/4inBi8U
🔒 Seus dados serão mantidos em sigilo.
📩 Dúvidas? Fale com a pesquisadora: laura.durans@estudante.ufscar.br
#Pesquisa #Psicologia #UFSCar #Metacognição #EnsinoSuperior #Ciência #Participação #Estudantes #aprendizagem","formato:imagem, engajamento:medio, alcance:medio"
"Começa hoje (6/5) e vai até quinta-feira (8) a Feira do Livro da UFSCar. São mais de 2 mil títulos, em diversos gêneros literários. Os descontos vão até 70% nos livros da @edufscar e 25% nos títulos das demais editoras.

A Feira acontece das 9 às 20 horas no saguão da Biblioteca Comunitária (BCo), na área Norte do Campus São Carlos.
 
Uma super oportunidade para você que gosta de livros. Não perca!

#livros #ufscar #feiradelivros #saocarlos","formato:reel, engajamento:alto, alcance:alto"
"🔊 Incluir é escutar, acolher e agir com respeito às diferenças

Na UFSCar, escutar as pessoas com deficiência é o primeiro passo para promover uma universidade verdadeiramente inclusiva!

A atuação da Coordenadoria de Inclusão e Direitos Humanos (CoIDH), junto à SAADE e diversas outras unidades da UFSCar, forma uma rede de acolhimento, escuta e acompanhamento para estudantes, servidores e colaboradores com deficiência. 🤝

💡 Da adaptação pedagógica à acessibilidade arquitetônica, da Libras ao apoio psicológico e moradia adaptada — estamos construindo, juntos, um ambiente mais acessível, com respeito à diversidade e à autonomia de cada pessoa.

📩 Quer saber mais? Escreva para saade@ufscar.br

 A matéria completa está disponível no portal da UFSCar, em ufscar.br 

#UFSCar #AcessibilidadeNaUFSCar #EducaçãoParaTodos #CapacitismoNão #DireitosHumanos","formato:imagem, engajamento:medio, alcance:medio"
"✨ Tá chegando!! No dia 7 de maio, às 14h, a UFSCar realiza sua Aula Magna 2025! 

Neste ano, teremos a honra de contar com duas grandes referências: a escritora e professora emérita Petronilha Gonçalves e Silva e a escritora Conceição Evaristo (que participará da aula de forma remota).

Vamos conversar sobre formação universitária, relações étnico-raciais e a importância de manter viva a esperança em tempos de transformação social.

O evento acontece no Anfiteatro Bento Prado Jr., Campus São Carlos, com entrada gratuita (sujeita à lotação) e transmissão ao vivo no canal UFSCar Oficial no YouTube.

✨ E ainda: apresentação especial da Aya Cia de Dança!
 
A matéria completa está disponível no portal, em ufscar.br

#AulaMagnaUFSCar #Esperança #Diversidade #EducaçãoTransformadora #PetronilhaGonçalveseSilva #ConceiçãoEvaristo","formato:imagem, engajamento:alto, alcance:alto"
