id_publicacao,formato,Visualizações,Alcance,engajamento_%,Curtidas,Comentários,Compartilhamentos,Salvamentos,sucesso
"🧠💡 Você pode ajudar na luta contra o Alzheimer!

O Laboratório de Biologia do Envelhecimento (LABEN/UFSCar) está recrutando pessoas com 60 anos ou mais – com ou sem diagnóstico de Alzheimer – e também cuidadores de pessoas com a doença, para participar de um importante estudo sobre diagnóstico precoce e bem-estar.

A pesquisa busca validar um biomarcador sanguíneo para detectar o Alzheimer de forma menos invasiva e mais acessível, contribuindo com estratégias para retardar a progressão da doença.

📍 Avaliação gratuita de saúde
📍 Coleta de sangue feita em casa
📍 Testes cognitivos e funcionais no LABEN (Campus São Carlos – UFSCar)
📩 Contato: laben.alzheimer@gmail.com
📱 WhatsApp: (16) 99183-2461

Sua participação é essencial para avanços na ciência e na qualidade de vida de muitas pessoas 💙

Saiba mais no portal da UFSCar, em ufscar.br!

#UFSCar #LABEN #Alzheimer #PesquisaUFSCar #SaúdeDoIdoso #EnvelhecimentoSaudável #DiagnósticoPrecoce #Cuidadores #Biomarcadores #Gerontologia #CiênciaParaTodos",imagem,20156,15765.0,3.5331430383761497,374,7,147,29,0
"Mais uma semana de visitas do ""Você na UFSCar"" nos campi São Carlos e Sorocaba! O projeto do Instituto da Cultura Científica da UFSCar recebe estudantes de Ensino Médio e anos finais do Ensino Fundamental em visitas guiadas. Nesta semana, recebemos em São Carlos estudantes das escolas estaduais Aduar Kemell Dibo (@aduarkeme), que conheceram os projetos Baja e Futebóis e o Departamento de Estatística, e a turma da escola Atilia Prado Prado Margarido que visitou o Projeto de Educação Tutorial (PET) Química e o Departamento de Fisioterapia.

Em Sorocaba, recebemos a turma da Escola Estadual Pei Lauro Sanches (@peilaurosanchez), que visitou o Departamento de Química e o Laboratório de Sementes e Mudas. Confira como foram as atividades. Semana que vem tem mais!

#vocenaufscar #extensao #ufscar",reel,7139,4569.0,2.495075508864084,92,8,9,5,0
"A EdUFSCar está lançando a versão digital do livro ""O Governo dos Meninos"", da antropóloga Sarah Munhoz, em formato e-book. Confira em edufscar.com.br.

#ufscar #edufscar #livro #ebook",reel,6667,4496.0,2.179715302491103,86,3,4,5,0
"📢 📢 Atenção estudantes de graduação da UFSCar: tem oportunidade na área! Está aberto o processo seletivo para o projeto “Oficinas Artístico-Culturais: Diálogos, Pertencimento e Diversidade nos 55 anos da UFSCar”. Os projetos poderão ser propostos por estudantes dos quatro campi da UFSCar. As pessoas selecionadas receberão bolsa de extensão no valor de R$ 700,00 mensais para a oferta da oficina, por período que variará conforme a duração da atividade. O edital com as informações detalhadas sobre o processo seletivo está disponível no Portal UFSCar.

📝 As inscrições podem ser feitas até o dia 8 de junho, via formulário eletrônico (disponível no edital).

#ufscar #pertencimento #oficina",imagem,6953,4946.0,3.3966841892438335,140,1,16,11,0
"🦟🌱 Do coração da Amazônia para o futuro da agricultura sustentável.
Pesquisadores da UFSCar estão desvendando a diversidade das vespas parasitoides no interior do Amazonas — insetos fundamentais para o controle biológico natural de pragas, especialmente em lavouras de mandioca, cultivo essencial para a subsistência no Norte do Brasil.

Em uma região ainda pouco explorada pela ciência, o estudo busca compreender o papel dessas vespas na floresta e na lavoura, abrindo caminhos para a conservação da biodiversidade e para alternativas mais sustentáveis à agricultura convencional.

🌿 Conhecer para preservar.
🌍 Valorizar a Amazônia é valorizar o Brasil.

Para saber mais, acesse a matéria completa no portal da UFSCar, em ufscar.br 

#CiênciaBrasileira #UFSCar #PesquisasDaAmazônia #Ecologia #ControleBiológico #VespasParasitoides #Mandioca #Biodiversidade #Himenópteros #GabrielaHerrera #CiênciaNaFloresta",imagem,7951,5816.0,2.6650618982118295,146,4,5,0,0
"🌱 🌏 A UFSCar, a partir de uma ação do  grupo de trabalho temático ""Biodiversidade para o Futuro"" do Instituto de Estudos Avançados e Estratégicos (IEAE), da UFSCar, participa do projeto BioFuturo na Cidade. Uma iniciativa que propõe gerar mudanças e produzir conhecimentos acerca da biodiversidade e serviços ecossistêmicos das áreas verdes urbanas nas cidades. Inicialmente, o projeto está sendo desenvolvido nos municípios de Araras, Campina do Monte Alegre, São Carlos e Sorocaba.

No dia 17 de maio, o Parque do Bicão, em São Carlos, foi o local das atividades. Confira no vídeo! Neste sábado, dia 24, o @biofuturonacidade vai estar em Araras, no Parque Ecológico Municipal de Araras, das 8h às 12h. Participe! Saiba mais sobre o projeto no @biofuturonacidade.",reel,7326,4443.0,6.0319603871258165,208,11,45,4,0
"O projeto “Enfrentamento a Iniquidades no SUS”, vinculado ao Programa de Pós-Graduação em Gestão da Clínica (PPGGC) da UFSCar, realiza a partir da segunda-feira, 26 de maio, seu segundo seminário de pesquisa, aberto às pessoas interessadas. O evento tratará do conceito de equidade em saúde e de contextos específicos relacionados à violência de gênero, raça e, também, na saúde mental, com participação de pesquisadoras e pesquisadores da UFSCar e outras instituições, além de gestores e profissionais de saúde e de comunicação.

No dia 26, a partir das 19 horas, no auditório do Núcleo de Apoio à Pesquisa (NAP), na área Sul do Campus São Carlos, acontece a mesa “A Equidade em Saúde no SUS e a Saúde Mental na Atenção Primária: quais caminhos?”, que reunirá as pesquisadoras Cinira Magali Fortuna e Sabrina Helena Ferigato. O seminário terá outras atividades em junho.

Confira a programação e o link para inscrição no site do ICC: www.icc.ufscar.br. 

#ciência #saúde #SUS #equidade #UFSCar",imagem,6642,5224.0,2.201378254211332,109,1,4,1,0
"🌊 Menos peixes, menos vida, menos futuro.

Um estudo publicado na Nature Ecology and Evolution revela que, em apenas 20 anos, a biodiversidade aquática no alto rio Paraná encolheu — em tamanho e valor. 🐟

A intensificação da agricultura, o desmatamento e a presença de espécies invasoras estão substituindo peixes nativos como o dourado e o pintado, essenciais para o equilíbrio dos ecossistemas e a renda de comunidades ribeirinhas. O resultado? Rios empobrecidos, pesca em queda e insegurança alimentar.

⚠️ Precisamos agir agora: restaurar matas ciliares, promover práticas agrícolas sustentáveis e valorizar a pesca artesanal. Proteger os rios é proteger quem deles depende. 🌱💧

Para saber mais, acesse a matéria completa no portal da UFSCar, em ufscar.br

#Biodiversidade #PeixesNativos #RiosBrasileiros #Conservação #PescaSustentável #Ecossistemas #CiênciaUFSCar

(Foto: Celso Ikedo)",imagem,5919,4365.0,1.6265750286368845,66,0,5,0,0
"Uma vez UFSCar, sempre UFSCar!

Felipe Noronha é biólogo egresso do curso de Ciências Biológicas da UFSCar. Ingressou em 2004 e conta como foi marcante a sua experiência ao chegar em uma nova cidade, morar em república e estabelecer uma nova dinâmica na sua vida.

O ambiente multidisciplinar da UFSCar proporcionou que conhecesse pessoas incríveis em ambientes livres, impactando na sua formação pessoal.

Ele também lembra de um projeto de extensão que participou, realizado na Serra dos Órgãos, no Rio de Janeiro, de Ecologia Vegetal, e a repercussão dessa experiência de vivenciar o exercício de pesquisador para muito além dos conteúdos de sala de aula.

“Essa base muito sólida que a UFSCar traz de conhecimento, de pesquisa é essencial para a formação de um bom profissional, para que ele possa ter segurança e autonomia para se encaixar no mercado de trabalho de formas diversas e muitas vezes pouco convencionais”, comentou Felipe.

📲 cadastre-se na Alumni UFSCar e faça parte dessa rede que conecta histórias, conquistas e oportunidades! 

🌐 acesse alumni.ufscar.br

Uma vez UFSCar, sempre UFSCar! #SouAlumniUFSCar #ufscar",reel,7660,4578.0,6.290956749672345,252,11,16,9,0
"Quem aqui estuda no Campus Araras da UFSCar?! 👀

#ufscar #universidadepublica #faculdade #araras #sisu #enem",reel,28881,16778.0,6.115150792704732,897,18,87,24,1
"🧠💙 Você cuida de alguém com câncer, mas não tem formação específica para isso? Sua experiência pode contribuir para uma pesquisa importante da UFSCar!

A pesquisa busca entender as habilidades emocionais de cuidadores(as) informais de pacientes oncológicos — familiares ou membros da rede de apoio — e como lidam com os desafios emocionais do cuidado.

A participação é voluntária, anônima e pode ser feita online ou presencialmente, em São Carlos/SP.

📩 Interessados podem entrar em contato com a pesquisadora Melissa Sueros Torres:
✉️ melissa.sueros@estudante.ufscar.br
📱 WhatsApp: +51 940 509 946

🔍 Vamos juntos entender melhor o impacto emocional de quem cuida de alguém que enfrenta o câncer.
📚 Estudo aprovado pelo Comitê de Ética da UFSCar e com apoio da Fapesp.

 Saiba mais no portal da UFSCar, em ufscar.br! 

#PesquisaUFSCar #Psicologia #CuidadoOncológico #InteligênciaEmocional #Cuidadores #UFSCar #Fapesp",imagem,6477,4775.0,1.5497382198952878,69,0,3,2,0
"🧸💉 Brincar também é cuidado!

Pesquisa de mestrado da Enfermagem da UFSCar destacou a importância da atuação do técnico de enfermagem na brinquedoteca hospitalar, como parte essencial do cuidado à criança hospitalizada no HU-UFSCar. Um dos estudos gerados a partir do projeto, realizado por Gabriele Petruccelli com orientação da profa. Monika Wernet, recebeu menção honrosa no III Simpósio Internacional da ABBri! 👏

O trabalho aponta a necessidade de fortalecer o uso intencional e consciente do brincar nos hospitais, promovendo o cuidado humanizado e reconhecendo a brinquedoteca como espaço essencial — da criança e dos profissionais que cuidam dela.

📚 O estudo será publicado em revistas científicas e reforça o papel transformador da Enfermagem no ambiente hospitalar.

Saiba mais no portal da UFSCar, em ufscar.br! 

#UFSCar #EnfermagemUFSCar #BrinquedotecaHospitalar #HumanizaçãoDaSaúde #PesquisaCientífica #EnfermagemPediátrica #CuidadoQueTransforma #ABBri #HU_UFSCar #SaúdeInfantil",imagem,7554,5819.0,3.36827633614023,185,2,8,1,0
"Mas e aí, como eu entro na UFSCar? Se você também tem essa dúvida, vem ver esse vídeo que a Giovanna Consorti (@giconsorti) fez pra te ajudar! A Giovanna é estudante de Turismo e bolsista do projeto UFSCar + Escola. 

E se liga: as inscrições pro Enem 2025 começam dia 26 de maio e seguem até o dia 6 de junho! Não dá bobeira! 

Ficou alguma dúvida? Pode perguntar aqui nos comentários que a gente te ajuda! 

#ufscar #universidadepública #vidauniversitária #EnsinoSuperior #enem #sisu",reel,26747,17186.0,5.958338182241359,785,18,145,76,1
"O ""Você na UFSCar"", projeto do Instituto da Cultura Científica da UFSCar, que recebe estudantes de Ensino Médio e anos finais do Ensino Fundamental em visitas guiadas aos campi da UFSCar, segue a todo vapor.  Nesta semana, estudantes de São Carlos, das escolas estaduais Professor Arlindo Bittencourt e Orlando Peres visitaram o projeto Trilhas da Natureza, o Laboratório de Hidrobiologia, o Departamento de Química e o Laboratório de Biodiversidade Molecular e Conservação.

O Campus Sorocaba recebeu estudantes das escolas estaduais Antônio Padilha, Professora Ana Cecília Martins e Antônio Vieira Campos no Laboratório de Pedagogia, Departamento de Economia, no Jardim das Abelhas, Departamento de Física, Química e Matemática, dentre outros. Confira como foram as atividades. Semana que vem tem mais!

#vocenaufscar #extensao #ufscar",reel,9235,5873.0,1.9581134003064875,102,3,8,2,0
"A EdUFSCar estará na Praça da XV em São Carlos durante esse final de semana, juntamente com o evento Pint of Science. No sábado, dia 17, as 10 às 17h30; e no domingo, dia 18, das 13 às 21 horas. Estarão disponíveis títulos de diversas editoras com descontos, e haverá sorteio de livros. Participe!

#ufscar #edufscar #livros #pintofscience",reel,6487,4734.0,3.67553865652725,149,0,20,5,0
"E se sua jornada na UFSCar fosse o ponto de partida para empreender e transformar ideias em projetos com impacto real?

No vídeo completo disponível na plataforma Alumni UFSCar, Francisco Toledo, egresso do curso de Engenharia de Produção da UFSCar e CEO da iTeleport, conta como a Universidade foi essencial em sua trajetória empreendedora — incluindo a criação do projeto Peruaçu 3D, que virou destaque até no Fantástico! Já o Prof.  Dr. Daniel Braatz, diretor da Agência de Inovação da UFSCar, fala sobre a importância de ambientes que incentivam a inovação e de manter viva essa conexão com a Universidade.

Assista ao vídeo completo em alumni.ufscar.br — uma produção em parceria com a Agência de Inovação UFSCar, Rádio UFSCar e Alumni UFSCar.

#ufscar #alumni #inovacao",reel,4867,3136.0,1.1479591836734695,33,0,3,0,0
"🍄✨ Um dia para ver o que normalmente passa despercebido!

No dia 5 de abril, aconteceu a 4ª edição da Corrida Micológica no Campus Lagoa do Sino da UFSCar — uma atividade de extensão que transforma a natureza em sala de aula e convida o público a explorar o universo dos fungos. 🌿🔬

Nada de corrida contra o tempo: a proposta é caminhar, observar e se encantar com os macrofungos encontrados na mata ciliar do Rio Guareí, em Angatuba (SP). Foram mais de 50 espécies identificadas.

Organizada por docentes e pesquisadores do LEMic/UFSCar, com apoio do Grupo EcoRoad, a iniciativa une ciência, educação ambiental e encantamento pela biodiversidade local.

Saiba mais: lemic.ufscar.br e ufscar.br.

#CorridaMicológica #Micologia #Fungos #LEMicUFSCar #ExtensãoUniversitária #CiênciaNaNatureza #UFSCar #Biodiversidade 

(Fotos: LEMic-UFSCar)",carrossel,22857,12066.0,10.624896403116194,1162,6,87,27,1
"🍻🔬 Ciência em ambiente descontraído? Temos!

Entre os dias 19 e 21 de maio, acontece o Pint of Science 2025, o maior festival de divulgação científica em bares, cafés, praças e outros espaços informais. E este ano é ainda mais especial: celebramos 10 anos de evento no Brasil, que hoje lidera no mundo em número de cidades participantes! 🇧🇷🌎

A UFSCar marca presença com programação em São Carlos, Araras, Sorocaba e Lagoa do Sino, reunindo pesquisadores da Universidade para bate-papos acessíveis e gratuitos com o público.

Vem conversar sobre ciência com a gente — sem formalidade, sem inscrição, e com muita troca de ideias! 💬🍺

➡️ Confira a programação completa: https://pintofscience.com.br

Para mais informações, acesse a matéria no portal da UFSCar, em ufscar.br.

#PintOfScience2025 #DivulgaçãoCientífica #UFSCar #CiênciaParaTodos #CiênciaNoBar #PintBR10Anos #PintOfScience",imagem,7971,5682.0,3.748680042238648,184,0,20,9,0
"UFSCar Relevante: No dia 28 de maio, a UFSCar realiza o primeiro da série de debates previstos para acontecer ao longo de todo o ano no escopo das celebrações de 55 anos da Instituição. Destacando o programa ""UFSCar Relevante"", um dos oito programas orientadores da atuação da Administração Superior da UFSCar para o período 2025-2028, a mesa terá o tema ""Experiências e resistências para inclusão epistêmica e uma Ciência antirracista"", com a participação de Putira Sacuena, Givânia Maria da Silva e Juarez Furtado. A mediação será da jornalista Mariana Pezzo, Diretora do Instituto da Cultura Científica (ICC), e a Pró-Reitora de Assuntos Comunitários e Estudantis, Sabrina Ferigato, participará como comentadora.

🗣️🗓️O debate ""UFSCar Relevante: Experiências e resistências para inclusão epistêmica e uma ciência antirracista"" acontece no dia 28 de maio a partir das 14 horas, no auditório do edifício Sérgio Mascarenhas, que abriga os institutos da Cultura Científica (ICC) e de Estudos Avançados e Estratégicos (IEAE) e fica na área Norte do Campus São Carlos, atrás da Rádio UFSCar. A participação é aberta a todas as pessoas interessadas. Haverá também transmissão ao vivo no canal UFSCar Oficial no Youtube.",imagem,6876,5417.0,2.60291674358501,122,0,9,10,0
"A Universidade Federal de São Carlos (UFSCar) marcou presença na V Feira Nacional da Reforma Agrária, realizada entre os dias 8 e 11 de maio no Parque da Água Branca, em São Paulo. O evento reuniu milhares de pessoas e celebrou a produção da agricultura familiar e camponesa, promovida pelo Movimento dos Trabalhadores Rurais Sem Terra (MST).

Durante os quatro dias de feira, a UFSCar apresentou ao público alguns dos seus projetos que fomentam o desenvolvimento da agricultura familiar e a promoção social no campo, por exemplo: Programa Mais Gestão Sudeste; Profor-EXT; Gir Leiteiro; Pronera; Projeto Sementes; Projeto Transição Tropical; e a Fazenda Escola Lagoa do Sino.

A feira foi uma oportunidade de apresentar para a sociedade as importantes contribuições que a UFSCar vem promovendo em parceria com o poder público, com a iniciativa privada e os movimentos sociais. 
___
Ficha técnica:
Imagens e direção: Tiago Santi

#UFSCar #FeiraDaReformaAgrária #FeiraMST #ReformaAgrária #AgriculturaFamiliar #MST #ExtensãoUniversitária #MaisGestão #Pronera #ProjetoSementes #GirLeiteiro #ProforEXT #TransiçãoTropical  #FELS #LagoaDoSino",reel,6660,,,177,3,25,0,0
"📚✨ Já está disponível, de forma gratuita, o e-book ""Inovação, produção científica e políticas de Educação Especial"", organizado pelo Laboratório de Política e Gestão da Educação Especial (LPGEEs/IFSP)!

A obra reúne nove artigos que abordam temas como acessibilidade, tecnologias assistivas, altas habilidades e políticas públicas na Educação Especial. Tudo isso com a participação de docentes e egressos do PPGEEs/UFSCar, fortalecendo a conexão entre produção científica e prática educacional 💡🎓

📘 A coletânea será lançada oficialmente durante o III Simpósio de Política e Gestão da Educação Especial (SPGEEs), que acontece de 9 a 11 de outubro, em formato remoto.

🔗 Acesse gratuitamente pelo site da Pedro & João Editores (https://encr.pw/OFedo).

📍Mais informações no site do LPGEEs/IFSP (https://lpgees.vercel.app/).

Para acessar a matéria completa, visite o portal da UFSCar, em ufscar.br!

#EducaçãoEspecial #Inclusão #PolíticasEducacionais #UFSCar #IFSP #PPGEEs #Lançamento #EbookGratuito #TecnologiaAssistiva #AcessibilidadeNaEducação #SPGEEs",imagem,3860,2871.0,2.8909787530477185,65,1,10,7,0
"✨ Pertencimento! ✨ Em comemoração aos seus 55 anos, a UFSCar lança projeto de valorização do pertencimento e da diversidade. “Oficinas Artístico-Culturais: Diálogos, Pertencimento e Diversidade nos 55 anos da UFSCar”, é o tema da iniciativa que será realizada por meio de oficinas e intervenções artístico-culturais de revitalização dos espaços comuns da UFSCar, propostas por estudantes, com o intuito de estimular a convivência, o pertencimento, a valorização da diversidade e a expressão criativa da comunidade universitária. 

Os projetos poderão ser propostos por estudantes dos quatro campi da UFSCar. As pessoas selecionadas receberão bolsa de extensão para a oferta da oficina, por período que variará conforme a duração da atividade. O edital com as informações detalhadas sobre o processo seletivo será publicado nas próximas semanas nos canais oficiais de comunicação da UFSCar.  Leia mais no portal Gestão UFSCar: www.gestao.ufscar.br. 

#ufscar #pertencimento #oficina",imagem,5908,3961.0,4.014137843978793,133,1,20,5,0
"🔍🧒💬 Como a obesidade pode afetar a dor e a qualidade de vida das crianças?

O Departamento de Fisioterapia da UFSCar está realizando uma pesquisa com crianças de 8 a 11 anos, com ou sem obesidade, para entender os impactos dessa condição na percepção da dor, funcionalidade e bem-estar infantil.

👩‍⚕️ A avaliação é gratuita e inclui:
✔️ Exames físicos e sensoriais
✔️ Análise da composição corporal
✔️ Questionários com os responsáveis
✔️ Acompanhamento com equipe especializada
✔️ Entrega de relatório com informações valiosas sobre a saúde da criança

📍 Crianças devem residir em São Carlos (SP)
🕒 Comparecer com jejum de 2h
📲 Inscrições até agosto pelo WhatsApp: (16) 99740-2583

Participe e contribua com uma causa essencial para a promoção da saúde infantil! 🌱

Para saber mais, acesse a matéria completa no portal da UFSCar, em ufscar.br!

#PesquisaUFSCar #SaúdeInfantil #ObesidadeInfantil #DorCrônica #QualidadeDeVida #FisioterapiaUFSCar #Crianças #BemEstarInfantil #PesquisaCientífica #UFSCar",imagem,4581,3402.0,1.6166960611405057,53,0,1,1,0
"Gabriela Marcurio, doutoranda do Programa de Pós-graduação em Antropologia Social da UFSCar - @ufscar.ppgas - lança seu livro ""A máquina do terror: a luta das pessoas atingidas pelo desastre da Samarco em Mariana"" no evento ""Socialização das pesquisas do CECH: a produção de pesquisadoras na antropologia e na filosofia"", que acontece nesta quarta-feira, dia 14/05, no Auditório 1 da Biblioteca Comunitária (BCo), área Norte do Campus São Carlos. Prestigie!

Mais informações e programação completa do evento em www.ufscar.br, na Agenda de Eventos.

#ufscar #antropologiasocial #evento #EdUFSCar",reel,4768,3063.0,4.015670910871695,101,11,7,4,0
"Você na UFSCar! O Instituto da Cultura Científica da UFSCar deu início na última semana ao projeto Você na UFSCar. Uma iniciativa que recebe estudantes de Ensino Médio e anos finais do Ensino Fundamental em visitas guiadas aos campi da UFSCar. A programação inclui atividades em laboratórios e departamentos de diversas áreas do conhecimento, informações sobre o ingresso na universidade e sobre a permanência estudantil, além de depoimentos de egressos sobre suas experiências no mercado de trabalho e na pesquisa. Confira como foi a primeira semana de visitas no Campus São Carlos. 

#vocenaufscar #extensao #ufscar",reel,5383,3334.0,2.8194361127774443,86,0,6,2,0
"🧠✨ Estão abertas as inscrições para o curso online e gratuito ""EnvelheCiência: Formação para educadores no tema do envelhecimento e demências"", oferecido pela UFSCar no Portal de Cursos Abertos (PoCA)! 📚💻

Com 35h de duração e no formato auto-instrucional, o curso busca capacitar educadores para trabalhar o tema do envelhecimento nas escolas, com foco em saúde cerebral, bem-estar e prevenção de demências.

👥 Voltado a quem quer construir uma sociedade mais inclusiva e informada sobre o ciclo da vida, o curso traz reflexões sobre o envelhecimento ativo e os desafios das demências.

✅ Acesse o PoCA: https://cursos.poca.ufscar.br
🎓 Com certificado de conclusão!
📅 Educadores da rede estadual de SP que quiserem certificação homologada pela SEDUC devem concluir o curso até 09/06/2025 e seguir as orientações específicas disponíveis no ambiente virtual.

📩 Dúvidas? Escreva para: envelheciencia@ufscar.br
📲 Siga o projeto: @envelheciencia_ufscar

Visite o portal da UFSCar, em ufscar.br!

#EnvelheCiência #UFSCar #CursosOnline #Educação #Envelhecimento #Demência #SaúdeCerebral #FormaçãoDeEducadores",imagem,6611,5350.0,4.336448598130841,161,2,46,23,0
"Sara Munhoz, doutora em Antropologia pelo Programa de Pós-graduação em Antropologia Social da UFSCar - @ufscar.ppgas - lança seu livro ""A Paixão do Acesso: uma etnografia das ferramentas digitais e da jurisprudência do Superior Tribunal de Justiça"" no evento ""Socialização das pesquisas do CECH: a produção de pesquisadoras na antropologia e na filosofia"", que acontece nesta quarta-feira, dia 14/05, no Auditório 1 da Biblioteca Comunitária (BCo), área Norte do Campus São Carlos. Prestigie!

Mais informações e programação completa do evento em www.ufscar.br, na Agenda de Eventos.

#ufscar #antropologiasocial #evento #EdUFSCar",reel,8725,5793.0,3.210771620921802,145,15,19,7,0
"A Reitoria informa que a UFSCar aplicará as regras de Transição para Aceleração por Capacitação e Progressão por Mérito para técnicos-administrativos em educação (TAEs) definidas na Medida Provisória 1.286/2024, seguindo o que foi pactuado pela Comissão Nacional de Supervisão do Plano de Carreira dos Cargos Técnico-administrativos em Educação (CNSC) e também com base em argumentos e procedimentos construídos coletivamente pelo Fórum dos Pró-Reitores de Gestão de Pessoas da Andifes (Forgepe/Andifes).

A Medida Provisória 1.286/2024 regulamenta uma série de alterações significativas nas carreiras do Serviço Público. Ela cria novas carreiras; formaliza alterações na remuneração de servidores e empregados públicos do Poder Executivo federal; reestrutura cargos e carreiras de Técnicos-Administrativos em Educação (TAEs), docentes do Magistério Superior e Docentes do Ensino Básico, Técnico e Tecnológico (EBTT); padroniza e unifica regras de incorporação de gratificações por desempenho; permite a transformação de cargos efetivos vagos em outros cargos efetivos e; encaminha outras providências administrativas.

Em análise feita conjuntamente com a Pró-Reitoria de Gestão de Pessoas (ProGPe) na última quinta-feira, 8 de maio, a Administração Superior deliberou que a universidade adotará as medidas, independentemente da regulamentação do Ministério da Gestão e da Inovação em Serviços Públicos (MGI). A ProGPe avaliará como o processo de aplicação das regras será realizado, a partir de um alinhamento com a rede de Instituições Federais de Educação Superior (IFES) a partir da Andifes. Assim que possível, informaremos a categoria sobre a organização do trabalho e respectivos prazos.

#ufscar #servidorpublico",imagem,22542,15932.0,3.3705749435099173,502,8,18,9,0
"📢 Cursos de idiomas no  Instituto de Línguas (IL) da UFSCar! 

* Espanhol e Inglês: apenas para a comunidade interna da UFSCar (discentes e servidores docentes e técnico-administrativos);
* Libras e Português para estrangeiros: abertos também para a comunidade externa

📌 Inscrições: 

- 12 a 14 de maio para quem já é aluno do IL e foi aprovado no curso realizado no 2º semestre de 2024; 
- 19 a 21 de maio para novas matrículas. 

👀 Edital completo e mais informações em  www.institutodelinguas.ufscar.br, no Menu esquerdo: Cursos Sequenciais IL.

@institutodelinguasufscar

#idiomas #cursogratuito #ufscar",imagem,8585,6255.0,1.9184652278177456,86,0,24,10,0
"Já conhece nosso campus caçula? 😍

Campus Lagoa do Sino da UFSCar 

#ufscar #lagoadosino #UniversidadePública #EnsinoSuperior",reel,48849,27720.0,5.782828282828283,1322,44,212,25,1
"A exposição “Impressões”, de Édison Cordano, está em cartaz na Biblioteca Comunitária da UFSCar até o dia 30 de maio. E essa história tem um detalhe especial: Édison é egresso da UFSCar e descobriu o espaço de exposições da BCo UFSCar por meio de uma divulgação feita na Plataforma Alumni UFSCar — uma parceria entre a BCo UFSCar e a Alumni UFSCar (alumni.ufscar.br) que tem aberto portas para que integrantes da comunidade compartilhem sua arte com o público.

Com obras que transitam pelo universo do surrealismo, a exposição provoca o olhar e convida à imaginação — um reflexo da criatividade e das múltiplas expressões que nascem na nossa comunidade.

Uma vez UFSCar, sempre UFSCar!

#ufscar #alumni #exposição #artesplasticas",reel,7531,4795.0,5.359749739311783,222,17,13,5,0
"Cientistas da UFSCar desenvolveram um spray capaz de melhorar a eficiência de filtros de ar. A solução utiliza nanofibras criadas por eletrofiação e depois fragmentadas. Em laboratório, ao ser aplicada sobre o meio filtrante, ela reteve até 99% de partículas, inclusive algumas que normalmente não são retidas pelos filtros. O projeto de pesquisa foi conduzido por Paulo Augusto Marques Chagas, durante seu pós-doutorado no Departamento de Engenharia Química. Um artigo sobre a pesquisa foi publicado na revista Separation and Purification Technology, e um pedido de patente foi registrado com licenciamento para a InNano Tecnologia, empresa-filha da UFSCar fundada pelo próprio pesquisador, com apoio da Agência de Inovação da Universidade.

Reportagem do Portal UFSCar.

Apresentação: Tiago Marconi
Câmera e edição: Mario Gonçalves Neto
Som: Lucas Stefanuto
Arte da capa: Henrique Matheus 
Direção: Mario Gonçalves Neto e Tiago Marconi
Roteiro: Adriana Arruda, Mario Gonçalves Neto e Tiago Marconi
Idealização e produção: Carla Augusta

#ciência #tecnologia #nanotecnología #nanofibra #química #filtro",reel,12921,,,500,14,106,0,0
"Hoje, 7 de maio, a UFSCar realizou sua Aula Magna 2025, com a participação de Petronilha Gonçalves e Silva e Conceição Evaristo. 

A atividade propôs reflexões sobre formação universitária, relações étnico-raciais e a reconstrução da esperança como base para a transformação social.

A programação também contou com a apresentação da Aya Cia de Dança. Confira no vídeo como foi!

—
Ficha técnica
Reportagem: Adriana Arruda
Imagens: Adriana Arruda, Agnes Arato e Fabricio Mazocco
Edição: Fabricio Mazocco
Direção: Agnes Arato

#UFSCar #AulaMagna2025 #UniversidadePública #TransformaçãoSocial #Diversidade #Inclusão",reel,14818,10000.0,7.57,642,20,73,22,0
"A UFSCar marcou presença na Agrishow 2025!

Durante o evento, foram apresentados os projetos desenvolvidos em parceria com o Ministério do Desenvolvimento Agrário e Agricultura Familiar, reforçando nosso compromisso com a inovação, a sustentabilidade e o fortalecimento da agricultura familiar no Brasil.

Os projetos buscam unir ciência, tecnologia e participação social para transformar realidades no campo, promovendo desenvolvimento com inclusão social. 

Foi um espaço importante para troca de experiências, fortalecimento de redes e valorização da extensão universitária! 

-
Ficha técnica:
Imagens e entrevistas: Maria Alice Pezzoni
Direção e edição: Tiago Santi

#UFSCarNaAgrishow #ExtensãoUniversitária #AgriculturaFamiliar #InovaçãoNoCampo #DesenvolvimentoRural #Agrishow2025",reel,9089,,,183,2,13,0,0
"🎓📚 Você é universitário(a) e quer contribuir com a ciência? Participe de uma pesquisa da UFSCar sobre estratégias metacognitivas — formas de pensar sobre o próprio aprendizado e melhorar o desempenho acadêmico!
🧠 A pesquisa é voltada para estudantes de graduação, especialização, mestrado ou doutorado, de qualquer Instituição de Ensino Superior no Brasil, com idade entre 18 e 60 anos.
💻 A participação é simples: basta responder a um questionário online (leva cerca de 20 minutos!) 👉 https://bit.ly/4inBi8U
🔒 Seus dados serão mantidos em sigilo.
📩 Dúvidas? Fale com a pesquisadora: laura.durans@estudante.ufscar.br
#Pesquisa #Psicologia #UFSCar #Metacognição #EnsinoSuperior #Ciência #Participação #Estudantes #aprendizagem",imagem,8307,6283.0,2.4351424478752186,126,4,11,12,0
