"Identificação da publicação","Identificação da conta","Nome de usuário da conta","Nome da conta",Descrição,"Duração (segundos)","Horário de publicação","Link permanente","Tipo de publicação","Comentário de dados",Data,Visualizações,Curtidas,Compartilhamentos,Comentários,Salvamentos,Alcance,Seguimentos
18061755821470296,17841407844868491,ufscaroficial,UFSCar,"Gabriela Marcurio, doutoranda do Programa de Pós-graduação em Antropologia Social da UFSCar - @ufscar.ppgas - lança seu livro ""A máquina do terror: a luta das pessoas atingidas pelo desastre da Samarco em Mariana"" no evento ""Socialização das pesquisas do CECH: a produção de pesquisadoras na antropologia e na filosofia"", que acontece nesta quarta-feira, dia 14/05, no Auditório 1 da Biblioteca Comunitária (BCo), área Norte do Campus São Carlos. Prestigie!

Mais informações e programação completa do evento em www.ufscar.br, na Agenda de Eventos.

#ufscar #antropologiasocial #evento #EdUFSCar",40,"05/13/2025 05:33",https://www.instagram.com/reel/DJmAeBjA-8C/,"Reel do Instagram",,Vitalício,4768,101,7,11,4,3063,3
17894952480217234,17841407844868491,ufscaroficial,UFSCar,"Você na UFSCar! O Instituto da Cultura Científica da UFSCar deu início na última semana ao projeto Você na UFSCar. Uma iniciativa que recebe estudantes de Ensino Médio e anos finais do Ensino Fundamental em visitas guiadas aos campi da UFSCar. A programação inclui atividades em laboratórios e departamentos de diversas áreas do conhecimento, informações sobre o ingresso na universidade e sobre a permanência estudantil, além de depoimentos de egressos sobre suas experiências no mercado de trabalho e na pesquisa. Confira como foi a primeira semana de visitas no Campus São Carlos. 

#vocenaufscar #extensao #ufscar",17,"05/12/2025 13:45",https://www.instagram.com/reel/DJkT-ZUJbXi/,"Reel do Instagram",,Vitalício,5383,86,6,0,2,3334,0
18291567883222633,17841407844868491,ufscaroficial,UFSCar,"🧠✨ Estão abertas as inscrições para o curso online e gratuito ""EnvelheCiência: Formação para educadores no tema do envelhecimento e demências"", oferecido pela UFSCar no Portal de Cursos Abertos (PoCA)! 📚💻

Com 35h de duração e no formato auto-instrucional, o curso busca capacitar educadores para trabalhar o tema do envelhecimento nas escolas, com foco em saúde cerebral, bem-estar e prevenção de demências.

👥 Voltado a quem quer construir uma sociedade mais inclusiva e informada sobre o ciclo da vida, o curso traz reflexões sobre o envelhecimento ativo e os desafios das demências.

✅ Acesse o PoCA: https://cursos.poca.ufscar.br
🎓 Com certificado de conclusão!
📅 Educadores da rede estadual de SP que quiserem certificação homologada pela SEDUC devem concluir o curso até 09/06/2025 e seguir as orientações específicas disponíveis no ambiente virtual.

📩 Dúvidas? Escreva para: envelheciencia@ufscar.br
📲 Siga o projeto: @envelheciencia_ufscar

Visite o portal da UFSCar, em ufscar.br!

#EnvelheCiência #UFSCar #CursosOnline #Educação #Envelhecimento #Demência #SaúdeCerebral #FormaçãoDeEducadores",0,"05/12/2025 05:44",https://www.instagram.com/p/DJjdBi8gIVL/,"Imagem do Instagram",,Vitalício,6611,161,46,2,23,5350,3
17921068266088566,17841407844868491,ufscaroficial,UFSCar,"Sara Munhoz, doutora em Antropologia pelo Programa de Pós-graduação em Antropologia Social da UFSCar - @ufscar.ppgas - lança seu livro ""A Paixão do Acesso: uma etnografia das ferramentas digitais e da jurisprudência do Superior Tribunal de Justiça"" no evento ""Socialização das pesquisas do CECH: a produção de pesquisadoras na antropologia e na filosofia"", que acontece nesta quarta-feira, dia 14/05, no Auditório 1 da Biblioteca Comunitária (BCo), área Norte do Campus São Carlos. Prestigie!

Mais informações e programação completa do evento em www.ufscar.br, na Agenda de Eventos.

#ufscar #antropologiasocial #evento #EdUFSCar",32,"05/10/2025 06:15",https://www.instagram.com/reel/DJeWVLhgjp8/,"Reel do Instagram",,Vitalício,8725,145,19,15,7,5793,2
18005109353767201,17841407844868491,ufscaroficial,UFSCar,"A Reitoria informa que a UFSCar aplicará as regras de Transição para Aceleração por Capacitação e Progressão por Mérito para técnicos-administrativos em educação (TAEs) definidas na Medida Provisória 1.286/2024, seguindo o que foi pactuado pela Comissão Nacional de Supervisão do Plano de Carreira dos Cargos Técnico-administrativos em Educação (CNSC) e também com base em argumentos e procedimentos construídos coletivamente pelo Fórum dos Pró-Reitores de Gestão de Pessoas da Andifes (Forgepe/Andifes).

A Medida Provisória 1.286/2024 regulamenta uma série de alterações significativas nas carreiras do Serviço Público. Ela cria novas carreiras; formaliza alterações na remuneração de servidores e empregados públicos do Poder Executivo federal; reestrutura cargos e carreiras de Técnicos-Administrativos em Educação (TAEs), docentes do Magistério Superior e Docentes do Ensino Básico, Técnico e Tecnológico (EBTT); padroniza e unifica regras de incorporação de gratificações por desempenho; permite a transformação de cargos efetivos vagos em outros cargos efetivos e; encaminha outras providências administrativas.

Em análise feita conjuntamente com a Pró-Reitoria de Gestão de Pessoas (ProGPe) na última quinta-feira, 8 de maio, a Administração Superior deliberou que a universidade adotará as medidas, independentemente da regulamentação do Ministério da Gestão e da Inovação em Serviços Públicos (MGI). A ProGPe avaliará como o processo de aplicação das regras será realizado, a partir de um alinhamento com a rede de Instituições Federais de Educação Superior (IFES) a partir da Andifes. Assim que possível, informaremos a categoria sobre a organização do trabalho e respectivos prazos.

#ufscar #servidorpublico",0,"05/09/2025 15:54",https://www.instagram.com/p/DJc0d4Gp3jL/,"Imagem do Instagram",,Vitalício,22542,502,18,8,9,15932,2
18092600560600583,17841407844868491,ufscaroficial,UFSCar,"📢 Cursos de idiomas no  Instituto de Línguas (IL) da UFSCar! 

* Espanhol e Inglês: apenas para a comunidade interna da UFSCar (discentes e servidores docentes e técnico-administrativos);
* Libras e Português para estrangeiros: abertos também para a comunidade externa

📌 Inscrições: 

- 12 a 14 de maio para quem já é aluno do IL e foi aprovado no curso realizado no 2º semestre de 2024; 
- 19 a 21 de maio para novas matrículas. 

👀 Edital completo e mais informações em  www.institutodelinguas.ufscar.br, no Menu esquerdo: Cursos Sequenciais IL.

@institutodelinguasufscar

#idiomas #cursogratuito #ufscar",0,"05/09/2025 11:48",https://www.instagram.com/p/DJcYSd3pmzA/,"Imagem do Instagram",,Vitalício,8585,86,24,0,10,6255,0
18076915549833398,17841407844868491,ufscaroficial,UFSCar,"Já conhece nosso campus caçula? 😍

Campus Lagoa do Sino da UFSCar 

#ufscar #lagoadosino #UniversidadePública #EnsinoSuperior",22,"05/09/2025 05:39",https://www.instagram.com/reel/DJbuCRsgD_c/,"Reel do Instagram",,Vitalício,48849,1322,212,44,25,27720,12
17941884117003291,17841407844868491,ufscaroficial,UFSCar,"A exposição “Impressões”, de Édison Cordano, está em cartaz na Biblioteca Comunitária da UFSCar até o dia 30 de maio. E essa história tem um detalhe especial: Édison é egresso da UFSCar e descobriu o espaço de exposições da BCo UFSCar por meio de uma divulgação feita na Plataforma Alumni UFSCar — uma parceria entre a BCo UFSCar e a Alumni UFSCar (alumni.ufscar.br) que tem aberto portas para que integrantes da comunidade compartilhem sua arte com o público.

Com obras que transitam pelo universo do surrealismo, a exposição provoca o olhar e convida à imaginação — um reflexo da criatividade e das múltiplas expressões que nascem na nossa comunidade.

Uma vez UFSCar, sempre UFSCar!

#ufscar #alumni #exposição #artesplasticas",423,"05/08/2025 12:05",https://www.instagram.com/reel/DJZ0_R_pQeO/,"Reel do Instagram",,Vitalício,7531,222,13,17,5,4795,4
18108896575499390,17841404186913063,labi_ufscar,"LAbI UFSCar","Cientistas da UFSCar desenvolveram um spray capaz de melhorar a eficiência de filtros de ar. A solução utiliza nanofibras criadas por eletrofiação e depois fragmentadas. Em laboratório, ao ser aplicada sobre o meio filtrante, ela reteve até 99% de partículas, inclusive algumas que normalmente não são retidas pelos filtros. O projeto de pesquisa foi conduzido por Paulo Augusto Marques Chagas, durante seu pós-doutorado no Departamento de Engenharia Química. Um artigo sobre a pesquisa foi publicado na revista Separation and Purification Technology, e um pedido de patente foi registrado com licenciamento para a InNano Tecnologia, empresa-filha da UFSCar fundada pelo próprio pesquisador, com apoio da Agência de Inovação da Universidade.

Reportagem do Portal UFSCar.

Apresentação: Tiago Marconi
Câmera e edição: Mario Gonçalves Neto
Som: Lucas Stefanuto
Arte da capa: Henrique Matheus 
Direção: Mario Gonçalves Neto e Tiago Marconi
Roteiro: Adriana Arruda, Mario Gonçalves Neto e Tiago Marconi
Idealização e produção: Carla Augusta

#ciência #tecnologia #nanotecnología #nanofibra #química #filtro",114,"05/08/2025 05:31",https://www.instagram.com/reel/DJZIK0kA4cH/,"Reel do Instagram",,Vitalício,12921,500,106,14,0,,
18042781724452051,17841407844868491,ufscaroficial,UFSCar,"Hoje, 7 de maio, a UFSCar realizou sua Aula Magna 2025, com a participação de Petronilha Gonçalves e Silva e Conceição Evaristo. 

A atividade propôs reflexões sobre formação universitária, relações étnico-raciais e a reconstrução da esperança como base para a transformação social.

A programação também contou com a apresentação da Aya Cia de Dança. Confira no vídeo como foi!

—
Ficha técnica
Reportagem: Adriana Arruda
Imagens: Adriana Arruda, Agnes Arato e Fabricio Mazocco
Edição: Fabricio Mazocco
Direção: Agnes Arato

#UFSCar #AulaMagna2025 #UniversidadePública #TransformaçãoSocial #Diversidade #Inclusão",147,"05/07/2025 13:22",https://www.instagram.com/reel/DJXZOIkhADR/,"Reel do Instagram",,Vitalício,14818,642,73,20,22,10000,9
18032639198352541,17841466938456731,lagoadosino_ufscar,"Lagoa do Sino - UFSCar","A UFSCar marcou presença na Agrishow 2025!

Durante o evento, foram apresentados os projetos desenvolvidos em parceria com o Ministério do Desenvolvimento Agrário e Agricultura Familiar, reforçando nosso compromisso com a inovação, a sustentabilidade e o fortalecimento da agricultura familiar no Brasil.

Os projetos buscam unir ciência, tecnologia e participação social para transformar realidades no campo, promovendo desenvolvimento com inclusão social. 

Foi um espaço importante para troca de experiências, fortalecimento de redes e valorização da extensão universitária! 

-
Ficha técnica:
Imagens e entrevistas: Maria Alice Pezzoni
Direção e edição: Tiago Santi

#UFSCarNaAgrishow #ExtensãoUniversitária #AgriculturaFamiliar #InovaçãoNoCampo #DesenvolvimentoRural #Agrishow2025",88,"05/07/2025 06:19",https://www.instagram.com/reel/DJWoomNgdRK/,"Reel do Instagram",,Vitalício,9089,183,13,2,0,,
17924819274063162,17841407844868491,ufscaroficial,UFSCar,"🎓📚 Você é universitário(a) e quer contribuir com a ciência? Participe de uma pesquisa da UFSCar sobre estratégias metacognitivas — formas de pensar sobre o próprio aprendizado e melhorar o desempenho acadêmico!
🧠 A pesquisa é voltada para estudantes de graduação, especialização, mestrado ou doutorado, de qualquer Instituição de Ensino Superior no Brasil, com idade entre 18 e 60 anos.
💻 A participação é simples: basta responder a um questionário online (leva cerca de 20 minutos!) 👉 https://bit.ly/4inBi8U
🔒 Seus dados serão mantidos em sigilo.
📩 Dúvidas? Fale com a pesquisadora: laura.durans@estudante.ufscar.br
#Pesquisa #Psicologia #UFSCar #Metacognição #EnsinoSuperior #Ciência #Participação #Estudantes #aprendizagem",0,"05/07/2025 05:31",https://www.instagram.com/p/DJWjmYTg5fP/,"Imagem do Instagram",,Vitalício,8307,126,11,4,12,6283,1
18066011998966958,17841407844868491,ufscaroficial,UFSCar,"Começa hoje (6/5) e vai até quinta-feira (8) a Feira do Livro da UFSCar. São mais de 2 mil títulos, em diversos gêneros literários. Os descontos vão até 70% nos livros da @edufscar e 25% nos títulos das demais editoras.

A Feira acontece das 9 às 20 horas no saguão da Biblioteca Comunitária (BCo), na área Norte do Campus São Carlos.
 
Uma super oportunidade para você que gosta de livros. Não perca!

#livros #ufscar #feiradelivros #saocarlos",47,"05/06/2025 08:37",https://www.instagram.com/reel/DJUT1T9AiHx/,"Reel do Instagram",,Vitalício,16908,778,236,2,17,11727,6
17911209219107881,17841407844868491,ufscaroficial,UFSCar,"🔊 Incluir é escutar, acolher e agir com respeito às diferenças

Na UFSCar, escutar as pessoas com deficiência é o primeiro passo para promover uma universidade verdadeiramente inclusiva!

A atuação da Coordenadoria de Inclusão e Direitos Humanos (CoIDH), junto à SAADE e diversas outras unidades da UFSCar, forma uma rede de acolhimento, escuta e acompanhamento para estudantes, servidores e colaboradores com deficiência. 🤝

💡 Da adaptação pedagógica à acessibilidade arquitetônica, da Libras ao apoio psicológico e moradia adaptada — estamos construindo, juntos, um ambiente mais acessível, com respeito à diversidade e à autonomia de cada pessoa.

📩 Quer saber mais? Escreva para saade@ufscar.br

 A matéria completa está disponível no portal da UFSCar, em ufscar.br 

#UFSCar #AcessibilidadeNaUFSCar #EducaçãoParaTodos #CapacitismoNão #DireitosHumanos",0,"05/06/2025 05:28",https://www.instagram.com/p/DJT-aEbg76T/,"Imagem do Instagram",,Vitalício,8003,145,15,2,2,5665,0
18064740317099406,17841407844868491,ufscaroficial,UFSCar,"✨ Tá chegando!! No dia 7 de maio, às 14h, a UFSCar realiza sua Aula Magna 2025! 

Neste ano, teremos a honra de contar com duas grandes referências: a escritora e professora emérita Petronilha Gonçalves e Silva e a escritora Conceição Evaristo (que participará da aula de forma remota).

Vamos conversar sobre formação universitária, relações étnico-raciais e a importância de manter viva a esperança em tempos de transformação social.

O evento acontece no Anfiteatro Bento Prado Jr., Campus São Carlos, com entrada gratuita (sujeita à lotação) e transmissão ao vivo no canal UFSCar Oficial no YouTube.

✨ E ainda: apresentação especial da Aya Cia de Dança!
 
A matéria completa está disponível no portal, em ufscar.br

#AulaMagnaUFSCar #Esperança #Diversidade #EducaçãoTransformadora #PetronilhaGonçalveseSilva #ConceiçãoEvaristo",0,"05/05/2025 12:02",https://www.instagram.com/p/DJSGxBzJiWj/,"Imagem do Instagram",,Vitalício,25222,803,167,9,26,17643,5
18165417115340232,17841466938456731,lagoadosino_ufscar,"Lagoa do Sino - UFSCar","🌟 Vem aí o Lagoa do Sino de Porteiras Abertas 2025 🌾

Nos dias 4 e 5 de junho, o estaremos de porteiras abertas para você conhecer de perto nossos cursos, projetos, laboratórios, atividades culturais e tudo que faz da Lagoa do Sino um campus único! 🎓🌱

Se você sonha em ingressar em uma das melhores universidades públicas do Brasil esse é o seu momento! ✨

📅 Quando: 4 e 5 de junho
📍 Onde: UFSCar – Campus Lagoa do Sino
📞 Mais informações: (15) 3256-9009
📧 porteirasabertas@ufscar.br

Traga sua escola, seus amigos e sua família! 💚

#PorteirasAbertas #UFSCar #LagoaDoSino #VemPraUFSCar #EducaçãoTransformadora",0,"05/05/2025 08:02",https://www.instagram.com/p/DJRrT0kglLK/,"Imagem do Instagram",,Vitalício,24816,585,132,1,0,,
17861083194402934,17841447386220551,sibiufscar,"SIBi UFSCar","Última chamada, pesquisadorxs de plantão!

Tá no ar as inscrições para o Módulo 4 do nosso Curso On-line de Iniciação em Pesquisa Científica: Identificadores Digitais de Autor- ORCID, Lattes ID, Scopus ID, Perfil na Web of Science. O início é 26 de maio. 
Conclua até: 30/06

Bora garantir seu nome padronizado na academia? Vem com a gente pra fechar com chave de ouro esse curso incrível! VAGAS LIMITADAS.

Para mais informações, acesse o site do SIBi ou link na bio.",45,"05/05/2025 05:59",https://www.instagram.com/reel/DJRdIHSxsFC/,"Reel do Instagram",,Vitalício,7576,86,5,4,0,,
18067114526311765,17841407844868491,ufscaroficial,UFSCar,"📚 O Cursinho Popular do Campus São Carlos da UFSCar acaba de divulgar seu Projeto Político Pedagógico (PPP)!

Fruto de um processo coletivo, o documento reforça o compromisso do Cursinho com uma educação popular, inclusiva e transformadora, fortalecendo ainda mais nossa missão de democratizar o acesso ao Ensino Superior. 🌟

O PPP foi construído com a participação ativa de estudantes, docentes e coordenações, refletindo os valores que orientam nossas práticas: construção coletiva, respeito à diversidade e formação para a cidadania.

👉 Confira o documento completo em www.cursinho.faiufscar.com ou nas redes sociais @cursinhoufscar!
 
Visite o portal da UFSCar para ter acesso à matéria completa! É ufscar.br

#CursinhoUFSCar #EducaçãoPopular #ExtensãoUniversitária #AcessoÀUniversidade #EducaçãoTransformadora",0,"05/01/2025 06:01",https://www.instagram.com/p/DJHKNakM5FA/,"Imagem do Instagram",,Vitalício,16935,427,17,2,5,12648,1
17965803026879427,17841407844868491,ufscaroficial,UFSCar,"🤝Nesta quarta-feira (30/4), a Reitora da UFSCar e o Prefeito de São Carlos se reuniram para discutir parcerias! 

O encontro aconteceu no Paço Municipal 🏛️ e contou com a presença do Secretário Municipal de Saúde, Leandro Pilha, da diretora da Unidade Saúde Escola (USE), Patrícia Cristina Magdalena, e da diretora da Divisão Técnica da USE, Carla Andreucci Polido.

A área da Saúde esteve em pauta na reunião, que tratou dos serviços oferecidos pelo Hospital Universitário; da possibilidade de UFSCar e Prefeitura participarem juntas do Programa de Pesquisa para o SUS, financiado pela Fapesp; da ampliação da atuação da Unidade Saúde Escola (USE) na rede pública do município e; da reabertura da Pista de Saúde da UFSCar 🏃‍♀️.

🚗 A mobilidade urbana também foi discutida… Reitora e Prefeito dialogaram sobre a possibilidade de retomar as tratativas de duplicação da estrada Guilherme Scatena, melhorias na estrada municipal Paulo Eduardo de Almeida que dá acesso ao Instituto Federal de São Paulo (IFSP) e ao Centro de Convenções da UFSCar e no acesso e estacionamento do Parque Ecológico Dr. Antônio Teixeira Vianna.

🌐 Saiba mais sobre a reunião no Portal da Gestão: gestao.ufscar.br

#UFSCar #SãoCarlos #Parceria #Saúde #MobilidadeUrbana #Educação #Prefeitura #Fapesp #USE #PistaDeSaúde",0,"04/30/2025 15:36",https://www.instagram.com/p/DJFnNFyJqY-/,"Imagem do Instagram",,Vitalício,10382,199,7,6,5,7726,0
18067561423780208,17841460046425274,casmufscar,"CASM - Coordenadoria de Articulação em Saúde Mental","A ProACE da UFSCAR inaugurou uma ação permanente de troca de experiências proposta pela presidência do Fórum Nacional de Pró-reitorias de Assuntos Comunitários e estudantis - Fonaprace. Fomos convidados a compartilhar com outras Universidades a experiência de implementação da nossa Política de Saúde Mental, como uma experiência que vem inspirando outras IFES a desenvolver ações específicas de saúde mental universitária. 
A apresentação intitulada ""Saúde Mental Universitária: estratégias de gestão, formação e cuidado"", foi conduzida pela profa. Dra. Sabrina Ferigato, primeira coordenadora da Coordenadoria de Articulação em Saúde Mental (CASM) e atual Pró-reitora de Assuntos Comunitários e Estudantis da UFSCAR. A mediação foi realizada pelo prof. Dr. Sandro Ferreira, coordenador nacional do Fonaprace. 

Estiveram presentes virtualmente 103 participantes de 38 diferentes Instituições de Ensino Superior. 

A apresentação foi feita em 3 momentos: (1) explanação sobre o tema da saúde mental universitária na contemporaneidade, (2) compartilhamento da experiência da UFSCAR e (3) abertura de espaço para perguntas e diálogo com os participantes.

Seguimos juntos em defesa da construção de Universidades promotoras de saúde mental no Brasil e no mundo!

#Casm #SaúdeMental #UFSCar #Fonaprace",0,"04/30/2025 12:00",https://www.instagram.com/p/DJFOiANvfIp/,"Imagem do Instagram",,Vitalício,7335,158,1,2,0,,
17978600153699318,17841459822502549,colesp_bco,"Coleções Especiais da BCo (COLESP)","Fundo Florestan Fernandes 

A ColEsp BCo possui  em seu acervo o arquivo pessoal/conjunto documentais do Prof. Dr. Florestan Fernandes, denominado tecnicamente como Fundo Florestan Fernandes (FFF). Nele constam os manuscritos reunidos por Florestan durante toda sua vida, onde se destacam: milhares de fichas manuscritas, cadernos e cadernetas de pesquisa, fotografias, entrevistas concedidas, artigos publicados, prefácios. Compõe o Fundo Florestan Fernandes toda correspondência passiva de Florestan, ou seja, aquela recebida pelo professor durante toda sua vida com os mais renomados cientistas sociais do mundo. Trata-se de um Fundo de extrema riqueza de informações para pesquisa na área das ciências sociais. Recebeu a nominação de Memória do Mundo pela UNESCO e Arquivo Nacional em 2009.  Contato: Para mais informações, entre em contato com a ColEsp - Coordenadoria de Coleções Especiais e Obras Raras da Biblioteca Comunitária pelos e-mails: colesp-bco@ufscar.br; atendimento.colesp@ufscar.br",66,"04/30/2025 10:42",https://www.instagram.com/reel/DJFFK-oA06Z/,"Reel do Instagram",,Vitalício,1672,16,1,0,0,,
18060882896472080,17841407844868491,ufscaroficial,UFSCar,"“Mostrar de onde seus pais vieram, mostrar que existe uma universidade pública, que ela tem direito a ela.”

No reencontro da turma de Educação Física da UFSCar que ocorreu em 2024, a egressa Perla Frangioti compartilhou o orgulho de voltar ao campus com sua filha, relembrar memórias, reencontrar colegas e reforçar o compromisso com a formação continuada.
A Alumni UFSCar foi a ponte para esse momento – um espaço para manter viva a conexão com a Universidade e ampliar possibilidades.

📲 Cadastre-se na Alumni UFSCar e faça parte dessa rede que conecta histórias, conquistas e oportunidades! 

🌐 Acesse alumni.ufscar.br

Uma vez UFSCar, sempre UFSCar!

#SouAlumniUFSCar",100,"04/30/2025 10:21",https://www.instagram.com/reel/DJFDL2PgYA6/,"Reel do Instagram",,Vitalício,6811,89,3,0,2,4417,3
17981289830688361,17841407844868491,ufscaroficial,UFSCar,"♻️ Já conhece a nova edição da cartilha “Como funciona a coleta seletiva na UFSCar?”?

O material, fruto do relatório 2024 do Programa de Coleta Seletiva Solidária, apresenta dados sobre a geração e a destinação correta dos resíduos recicláveis em todos os campi da Universidade.

Além dos números, a cartilha traz depoimentos de cooperativas parceiras e indica pontos de descarte no município de São Carlos! 🌎✨

Separar corretamente os resíduos é um passo essencial para a sustentabilidade no nosso dia a dia. Vamos fazer a diferença juntos!

👉 Acesse a cartilha completa no site da SGAS! https://bit.ly/coletaseletivaUFSCar
 
Visite a matéria na íntegra no portal da UFSCar, em ufscar.br!

#UFSCar #ColetaSeletiva #Sustentabilidade #MeioAmbiente #ColetaSolidária #EducaçãoAmbiental",0,"04/30/2025 06:02",https://www.instagram.com/p/DJElhHOAan4/,"Carrossel do Instagram",,Vitalício,9571,149,19,0,11,5485,1
18130456438419896,17841407844868491,ufscaroficial,UFSCar,"✨ No dia 7 de maio, às 14h, a UFSCar realiza sua Aula Magna 2025! Neste ano, teremos a honra de receber duas grandes referências: a escritora e professora emérita Petronilha Gonçalves e Silva e a escritora Conceição Evaristo (que participará da aula de forma remota).

Vamos conversar sobre formação universitária, relações étnico-raciais e a importância de manter viva a esperança em tempos de transformação social.

O evento acontece no Anfiteatro Bento Prado Jr., Campus São Carlos, com entrada gratuita (sujeita à lotação) e transmissão ao vivo no canal UFSCar Oficial no YouTube.

✨ E ainda: apresentação especial da Aya Cia de Dança!
 
A matéria completa está disponível no portal, em ufscar.br

Não perca esse momento de reflexão e celebração da diversidade! 🌎✨

#AulaMagnaUFSCar #Esperança #Diversidade #EducaçãoTransformadora #PetronilhaGonçalveseSilva #ConceiçãoEvaristo",0,"04/29/2025 12:01",https://www.instagram.com/p/DJCpzZXRdBN/,"Imagem do Instagram",,Vitalício,24156,767,145,13,30,17023,14
17858438400354499,17841407844868491,ufscaroficial,UFSCar,"📚✨ Vem aí a 20ª Feira do Livro da UFSCar — um dos maiores eventos de literatura de São Carlos!�🗓️ De 6 a 8 de maio�🕘 Das 9h às 20h�📍 Saguão da Biblioteca Comunitária – Área Norte, Campus São Carlos

Organizada pela EdUFSCar, a feira faz parte do Mês do Livro e da Leitura e promete milhares de títulos com descontos imperdíveis:�🔖 Até 70% OFF nos livros da EdUFSCar�🔖 E 25% OFF nas demais editoras participantes!

✨ Editoras confirmadas: Companhia das Letras, Boitempo, Elefante, Estação Liberdade, UNESP, Edusp, Todavia, Vozes, Record, L&PM, Catapulta, Astral, Blucher, EdUFSCar e muitas outras.

📖 Evento gratuito e aberto ao público!�Venha celebrar a leitura com a gente! 💙

🔗 Mais informações no site da EdUFSCar (https://edufscar.com.br/).

Acesse a matéria completa no portal da UFSCar, em ufscar.br �
#FeiraDoLivroUFSCar #UFSCar #EdUFSCar #MêsDoLivro #SãoCarlos #Literatura #FeiraDoLivro #LivrosComDesconto #LeituraTransforma #UniversidadePública #Cultura #EventoCultural #VemPraFeira",0,"04/29/2025 10:00",https://www.instagram.com/p/DJCcDL5incD/,"Carrossel do Instagram",,Vitalício,12218,283,65,0,12,6900,2
18062697701080753,17841407844868491,ufscaroficial,UFSCar,"Na última sexta-feira, 25 de abril, o Conselho Universitário (ConsUni) aprovou a Política de Acesso e Permanência de Pessoas Trans na Graduação, que disponibilizará uma vaga adicional para pessoas trans em cada um dos cursos de graduação presenciais da Universidade Federal de São Carlos (UFSCar). O programa faz parte de uma série de ações afirmativas implementadas pela instituição desde 2007 que visam combater práticas discriminatórias decorrentes de motivos raciais, étnicos, religiosos, de gênero e por deficiências.

Aprovada por aclamação, a nova política apresenta uma definição das diferentes identidades de gênero que podem acessá-la, regulamenta como as pessoas trans podem participar do processo seletivo e determina as responsabilidades institucionais da UFSCar para garantir a execução do programa.

Saiba mais na matéria completa do Portal da UFSCar: www.ufscar.br",0,"04/29/2025 06:04",https://www.instagram.com/p/DJCA8l4gW6Y/,"Imagem do Instagram",,Vitalício,36449,1368,287,63,35,26041,8
18509343142025819,17841407844868491,ufscaroficial,UFSCar,"Nesta quarta-feira, dia 30 de abril, a Pró-Reitoria de Graduação (ProGrad) realiza o XV Seminário de Ensino de Graduação (SEGrad) - Interprofissionalidade no Ensino de Graduação. O seminário acontece em formato de workshop com participação de docentes dos 4 campi da UFSCar. Participe! Informações e inscrições em www.segrad.ufscar.br.

#workshop #docência #graduação #ufscar",81,"04/28/2025 09:50",https://www.instagram.com/reel/DI_19Wbg-CJ/,"Reel do Instagram",,Vitalício,8650,140,13,3,1,5833,2
17904732123118724,17841408127959577,unifespoficial,Unifesp,"📚✨ Neste Dia Mundial da Educação (28/4), as instituições federais de ensino superior do Estado de São Paulo - @ifsp_oficial, Unifesp, @ufabc e @ufscaroficial - se unem para celebrar e reafirmar o poder transformador da educação pública, gratuita e de qualidade.
.
As universidades e os institutos conectam o conhecimento com a vida real, mudando realidades, impulsionando o desenvolvimento social e construindo um futuro mais justo para todos(as).
.
Confira algumas iniciativas:
💊 Saúde pública: com farmácias universitárias e unidades de atendimento que cuidam da população.
🥗 Alimentação: com projetos que promovem educação nutricional e segurança alimentar em comunidades.
🤖 Ciência e tecnologia: com robôs que apoiam cirurgias e pesquisas que salvam vidas todos os dias.
🌍 Cidadania e inclusão: com cursos de português para refugiados(as), mapeamentos para prevenção de desastres e cursinhos populares que abrem portas para o ensino superior.
.
Mesmo que você nunca tenha passado por uma universidade pública, ela já passou pela sua vida (no SUS, na escola, na comida que chega ao seu prato ou na inovação que melhora o seu dia a dia).
.
✅ Educação pública não é privilégio: é direito.
É compromisso com o presente e investimento no futuro.
.
#Unifesp #SomosUnifesp #IFSP #UFSCar #UFABC #DiaMundialDaEducação #EducaçãoPública #UniversidadesFederais #ConhecimentoTransforma #EducaçãoÉDireito #CiênciaParaTodos",75,"04/28/2025 03:16",https://www.instagram.com/reel/DI_I8y8vV40/,"Reel do Instagram",,Vitalício,67764,1206,481,47,0,,
18047379749596323,17841407844868491,ufscaroficial,UFSCar,"🚨 ATENÇÃO CANDIDATOS DA QUARTA CHAMADA 🚨

A Coordenadoria de Ingresso na Graduação (CIG) divulgou o resultado das análises documentais dos candidatos que fizeram o requerimento de matrícula na Quarta Chamada do Processo Seletivo pelo SiSU 2025.

O resultado está em www.ingresso.ufscar.br, em Ingresso na Graduação -- Ingresso pelo SiSU -- Comissões.

Foi DEFERIDO? Acesse www.cheguei.ufscar.br para instruções de como localizar sua grade horária e número UFSCar.

Foi INDEFERIDO? A revisão dos resultados (recurso) pode ser solicitada nesta segunda-feira, 28 de abril, acessando a Área do Candidato, em https://sistemas.ufscar.br/siga/candidato/login.xhtml (mesmo link que você acessou para fazer o requerimento de matrícula).

DÚVIDAS? Entre em contato com a Central de Atendimento pelo link www.ingresso.ufscar.br/atendimento

#sisu #enem #ufscar #ensinosuperior",0,"04/28/2025 02:19",https://www.instagram.com/p/DI_Cg08u_o9/,"Imagem do Instagram",,Vitalício,13621,266,29,0,11,9728,1
